Ray_ID,rho_X,rho_Y,Surf_num,Ray_L,Ray_M,Ray_N,Surf_L,Surf_M,Surf_N,Index_in,Index_out
79,0.707106781,0.530330086,9,0.997674026,-0.054532416,-0.040899312,-1,0,0,1,1
79,0.707106781,0.530330086,10,0.997674026,-0.054532416,-0.040899312,-1,0,0,1,1
80,0.707106781,0.707106781,1,0.090171489,0.090171489,0.991835775,0,0,-1,1,1
80,0.707106781,0.707106781,2,0.090171489,0.090171489,0.991835775,0.118466483,0.118466483,-0.985865805,1,1.518522388
80,0.707106781,0.707106781,3,0.017740716,0.017740716,0.999685217,-0.152788347,-0.152788347,-0.976376691,1.518522388,1
80,0.707106781,0.707106781,4,-0.054593617,-0.054593617,0.997015082,0,0.707106781,-0.707106781,1,1
80,0.707106781,0.707106781,5,-0.054593617,-0.054593617,0.997015082,0,0.707106781,-0.707106781,1,1
80,0.707106781,0.707106781,6,-0.054593617,0.997015082,-0.054593617,0,1,0,1,1
80,0.707106781,0.707106781,7,-0.054593617,0.997015082,-0.054593617,0.707106781,-0.707106781,0,1,1
80,0.707106781,0.707106781,8,-0.054593617,0.997015082,-0.054593617,0.707106781,-0.707106781,0,1,1
80,0.707106781,0.707106781,9,0.997015082,-0.054593617,-0.054593617,-1,0,0,1,1
80,0.707106781,0.707106781,10,0.997015082,-0.054593617,-0.054593617,-1,0,0,1,1
